1521503270697;-19.937237000534147;-43.977061750438146
1521503277883;-19.937305402792354;-43.9771110308151
1521503278889;-19.93732350086675;-43.97710340018269
1521503279897;-19.937338527631532;-43.977093019454365
1521503280893;-19.937334249932242;-43.977101077595286
1521503281890;-19.93731800900974;-43.97708825120727
1521503282925;-19.937315340343854;-43.9770903131042
1521503283915;-19.93731345910996;-43.977090748952016
1521503284916;-19.937309634826807;-43.97709468146713
1521503285938;-19.937310446250105;-43.97709601367081
1521503286906;-19.937349105044206;-43.97711028847202
1521503287907;-19.937352734499182;-43.97710370058434
1521503289000;-19.93735490112246;-43.97710087156324
1521503290027;-19.937352635928956;-43.97709797317411
1521503291040;-19.93734992897541;-43.97709803158714
1521503292048;-19.937350404635957;-43.9770979745695
1521503293066;-19.937351372712232;-43.97709966465492
1521503294046;-19.93734841736033;-43.97710284211813
1521503295064;-19.93734435239704;-43.97710622005195
1521503296044;-19.93733949186009;-43.977111916647864
1521503297044;-19.937335767338794;-43.977117972777066
1521503298043;-19.93733311929863;-43.977123705340226
1521503299043;-19.937329544306785;-43.977131056289615
1521503300039;-19.937325469468046;-43.97713765792901
1521503301039;-19.937321913332003;-43.97714101196788
1521503303050;-19.937318756678874;-43.977149499860545
1521503306060;-19.93732006246604;-43.97716651588469
