1521663844776;-6.1;16.300001;1.4;-2.4;21.6;-20.800001
1521663844785;-6.2000003;16.300001;1.3000001;-2.4;21.6;-20.800001
1521663844795;-6.1;16.1;1.3000001;-2.4;21.6;-20.800001
1521663844805;-6.0;15.900001;1.3000001;-2.4;21.6;-20.800001
1521663844816;-5.9;15.8;1.3000001;-2.4;21.6;-20.800001
1521663844827;-5.8;15.6;1.2;-2.4;21.6;-20.800001
1521663844836;-5.7000003;15.400001;1.1;-2.4;21.6;-20.800001
1521663844846;-5.6;15.3;1.0;-2.4;21.6;-20.800001
1521663844857;-5.5;15.1;1.0;-2.4;21.6;-20.800001
1521663844866;-5.5;14.900001;0.90000004;-2.4;21.6;-20.800001
1521663844876;-5.4;14.7;0.8;-2.4;21.6;-20.800001
1521663844887;-5.3;14.7;0.8;-2.4;21.6;-20.800001
1521663844896;-5.4;14.7;0.8;-2.4;21.6;-20.800001
1521663844906;-5.4;14.7;0.90000004;-2.4;21.6;-20.800001
1521663844936;-5.4;14.7;0.8;-2.4;21.6;-20.800001
1521663844948;-5.5;14.7;0.8;-2.4;21.6;-20.800001
1521663844956;-5.5;14.8;0.90000004;-2.4;21.6;-20.800001
1521663844986;-5.5;14.7;0.8;-2.4;21.6;-20.800001
1521663844996;-5.6;14.8;0.90000004;-2.4;21.6;-20.800001
1521663845006;-5.5;14.8;0.90000004;-2.4;21.6;-20.800001
1521663845016;-5.6;14.8;0.90000004;-2.4;21.6;-20.800001
1521663845046;-5.5;14.8;0.90000004;-2.4;21.6;-20.800001
1521663845087;-5.5;14.8;1.0;-2.4;21.6;-20.800001
1521663845096;-5.5;14.900001;1.1;-2.4;21.6;-20.800001
1521663845106;-5.6;15.0;1.1;-2.4;21.6;-20.800001
1521663845128;-5.6;15.0;1.2;-2.4;21.6;-20.800001
1521663845177;-5.6;15.0;1.3000001;-2.4;21.6;-20.800001
1521663845190;-5.5;15.0;1.1;-2.4;21.6;-20.800001
1521663845196;-5.5;15.0;1.2;-2.4;21.6;-20.800001
1521663845205;-5.6;15.1;1.2;-2.4;21.6;-20.800001
1521663845216;-5.6;15.2;1.2;-2.4;21.6;-20.800001
1521663845225;-5.6;15.3;1.3000001;-2.4;21.6;-20.800001
1521663845236;-5.7000003;15.3;1.4;-2.4;21.6;-20.800001
1521663845247;-5.8;15.400001;1.5;-2.4;21.6;-20.800001
1521663845256;-5.8;15.400001;1.6;-2.4;21.6;-20.800001
1521663845266;-5.9;15.5;1.6;-2.4;21.6;-20.800001
