1521663895526;-19.869571829874644;-43.96446576419859
1521663911674;-19.869250229765278;-43.96454966006582
1521663912683;-19.869322829563494;-43.9645388869619
1521663913687;-19.86932184647918;-43.964529750522516
1521663914699;-19.86945084053451;-43.96453803303706
1521663915705;-19.869583129789934;-43.96455112096409
1521663916715;-19.869642466677522;-43.96456916913141
1521663917713;-19.86960999520783;-43.96448905706025
1521663918698;-19.869571916508672;-43.96444475590174
1521663919703;-19.869556658677357;-43.96442180573349
