1521663771099;917.6497
1521663773401;917.6341
1521663773701;917.61847
1521663774002;917.60284
1521663774303;917.5872
1521663775005;917.60284
1521663775303;917.61847
1521663776404;917.60284
1521663777005;917.5872
1521663777305;917.60284
1521663779106;917.61847
1521663779808;917.60284
1521663780407;917.5872
1521663781015;917.60284
1521663781610;917.61847
1521663784620;917.60284
1521663786621;917.61847
1521663787021;917.6341
1521663787837;917.61847
1521663788315;917.60284
1521663790133;917.5872
1521663790835;917.60284
1521663791427;917.61847
1521663793320;917.6341
1521663794429;917.61847
1521663796129;917.60284
1521663796622;917.5872
1521663797623;917.60284
