1521664762844;917.5095
1521664763024;917.52515
1521664763204;917.56226
1521664763383;917.56934
1521664763564;917.59155
1521664763745;917.48706
1521664763924;917.59863
1521664764104;917.5818
1521664764287;917.56006
1521664764463;917.52783
1521664764643;917.5149
1521664764823;917.4834
1521664765004;917.4846
1521664765185;917.4883
1521664765363;917.4866
1521664765543;917.4834
1521664765724;917.48706
1521664765903;917.49097
1521664766083;917.501
1521664766264;917.4929
1521664766445;917.4895
1521664766623;917.49634
1521664766804;917.5
1521664766984;917.5105
1521664767164;917.5166
1521664767344;917.5139
1521664767523;917.5171
1521664767704;917.51733
1521664767883;917.5149
1521664768065;917.5237
1521664768244;917.5166
1521664768427;917.5176
1521664768605;917.5188
1521664768783;917.531
1521664768965;917.52246
1521664769144;917.5227
1521664769325;917.5178
1521664769505;917.5266
1521664769684;917.522
1521664769865;917.5117
1521664770044;917.50684
1521664770226;917.5117
1521664770403;917.5239
1521664770585;917.5393
1521664770764;917.54663
1521664770945;917.5591
1521664771124;917.5642
1521664771307;917.56445
1521664771483;917.5598
1521664771664;917.55664
1521664771845;917.5532
1521664772026;917.54297
1521664772205;917.5349
1521664772385;917.53516
1521664772564;917.5305
1521664772743;917.53467
1521664772925;917.52734
1521664773104;917.5178
1521664773285;917.4988
1521664773464;917.4946
1521664773643;917.48706
1521664773823;917.48096
1521664774004;917.48145
1521664774185;917.4824
1521664774365;917.47876
1521664774543;917.4868
1521664774723;917.4907
1521664774904;917.4951
1521664775088;917.4995
1521664775265;917.5005
1521664775445;917.4951
1521664775627;917.50366
1521664775807;917.50195
1521664775987;917.4973
1521664776165;917.49243
1521664776344;917.48267
1521664776524;917.4717
1521664776703;917.4866
1521664776883;917.47437
1521664777075;917.4729
1521664777244;917.48096
1521664777424;917.47705
1521664777605;917.4822
1521664777785;917.4895
1521664777965;917.4851
1521664778144;917.5022
1521664778325;917.50415
1521664778505;917.4939
1521664778685;917.5056
1521664778863;917.49927
1521664779045;917.5017
1521664779224;917.4944
1521664779405;917.48706
1521664779585;917.4912
1521664779764;917.49634
1521664779945;917.5071
1521664780123;917.5178
1521664780306;917.5073
1521664780486;917.5127
1521664780675;917.5232
1521664780847;917.52856
1521664781025;917.5237
1521664781204;917.51025
1521664781385;917.5149
1521664781566;917.51465
1521664781743;917.52124
1521664781925;917.5178
1521664782103;917.5095
1521664782283;917.5012
1521664782465;917.4983
1521664782645;917.5032
1521664782824;917.50073
1521664783005;917.4968
1521664783183;917.49194
1521664783363;917.49585
1521664783545;917.4944
1521664783724;917.4917
1521664783904;917.4778
1521664784086;917.46704
1521664784265;917.478
1521664784445;917.48584
1521664784624;917.4702
1521664784804;917.4675
1521664784986;917.48486
1521664785164;917.4917
1521664785346;917.5017
1521664785527;917.4983
1521664785705;917.4973
1521664785884;917.4978
1521664786067;917.50586
1521664786245;917.50415
1521664786426;917.5088
1521664786603;917.50684
1521664786784;917.4956
1521664786965;917.49414
1521664787144;917.49976
1521664787327;917.49585
1521664787505;917.4922
1521664787691;917.4895
1521664787865;917.4751
1521664788045;917.47217
1521664788225;917.4756
1521664788406;917.4734
1521664788586;917.47876
1521664788763;917.47656
1521664788948;917.4658
1521664789124;917.4883
1521664789307;917.4988
1521664789485;917.4978
