1521663895851;917.34155
1521663896031;917.3623
1521663896211;917.39307
1521663896390;917.407
1521663896570;917.4346
1521663896751;917.45166
1521663896932;917.44604
1521663897112;917.42114
1521663897292;917.4075
1521663897473;917.396
1521663897653;917.3882
1521663897832;917.3579
1521663898013;917.34644
1521663898191;917.3535
1521663898372;917.36426
1521663898553;917.375
1521663898731;917.364
1521663898914;917.36646
1521663899093;917.3887
1521663899278;917.39233
1521663899452;917.40845
1521663899632;917.41455
1521663899812;917.4099
1521663899993;917.41724
1521663900171;917.4236
1521663900353;917.4182
1521663900533;917.4043
1521663900711;917.39624
1521663900892;917.3921
1521663901071;917.38525
1521663901254;917.3877
1521663901433;917.38354
1521663901621;917.39526
1521663901792;917.40405
1521663901972;917.40137
1521663902152;917.39185
1521663902332;917.4004
1521663902512;917.39087
1521663902691;917.3862
1521663902873;917.37427
1521663903053;917.3772
1521663903233;917.3794
1521663903411;917.3833
1521663903593;917.3789
1521663903771;917.386
1521663903951;917.3745
1521663904133;917.3789
1521663904314;917.3701
1521663904494;917.36743
1521663904671;917.3677
1521663904853;917.37573
1521663905034;917.3706
1521663905213;917.3662
1521663905393;917.36206
1521663905572;917.3684
1521663905752;917.3716
1521663905933;917.37573
1521663906113;917.3667
1521663906295;917.3701
1521663906472;917.3762
1521663906652;917.375
1521663906832;917.3728
1521663907011;917.38257
1521663907192;917.36646
1521663907374;917.36743
1521663907553;917.3699
1521663907731;917.3716
1521663907913;917.3696
1521663908092;917.3545
1521663908273;917.3557
1521663908453;917.3718
1521663908641;917.3733
1521663908819;917.3706
1521663908994;917.36865
1521663909175;917.3623
1521663909353;917.38696
1521663909533;917.39355
1521663909712;917.37866
1521663909892;917.3755
1521663910074;917.3711
1521663910256;917.37573
1521663910433;917.3782
1521663910613;917.36035
1521663910792;917.3508
1521663910974;917.3589
1521663911152;917.35034
1521663911333;917.3557
1521663911513;917.354
1521663911692;917.3679
1521663911873;917.36475
1521663912052;917.37256
1521663912233;917.376
1521663912414;917.3855
1521663912594;917.3838
1521663912772;917.3877
1521663912954;917.37866
1521663913133;917.37476
1521663913312;917.37354
1521663913495;917.3628
1521663913674;917.365
1521663913852;917.3657
1521663914031;917.36255
1521663914213;917.375
1521663914393;917.37476
1521663914574;917.3782
1521663914751;917.39233
1521663914932;917.3894
1521663915112;917.3843
1521663915294;917.38696
1521663915473;917.3711
1521663915664;917.374
1521663915833;917.3672
1521663916012;917.3562
1521663916193;917.35767
1521663916372;917.3511
1521663916554;917.355
1521663916731;917.35986
1521663916912;917.35596
1521663917092;917.3584
1521663917274;917.3589
1521663917454;917.3672
1521663917634;917.3694
1521663917811;917.3635
1521663917993;917.3606
1521663918172;917.3718
1521663918355;917.3677
1521663918532;917.3606
1521663918711;917.3574
1521663918892;917.36743
1521663919072;917.37573
1521663919253;917.37305
1521663919433;917.37036
1521663919613;917.3782
1521663919791;917.3679
1521663919972;917.36816
1521663920153;917.36597
1521663920333;917.3594
1521663920514;917.36255
1521663920694;917.35645
1521663920872;917.3513
1521663921052;917.3613
1521663921232;917.3567
1521663921411;917.3601
