1521663432449;917.32227
1521663432628;917.3406
1521663432807;917.343
1521663432989;917.3594
1521663433168;917.35205
1521663433348;917.32227
1521663433530;917.345
1521663433708;917.32837
1521663433888;917.3115
1521663434067;917.2927
1521663434247;917.2632
1521663434429;917.24146
1521663434608;917.229
1521663434788;917.2283
1521663434968;917.2395
1521663435148;917.24097
1521663435328;917.2366
1521663435508;917.24414
1521663435687;917.25635
1521663435869;917.24854
1521663436048;917.2449
1521663436227;917.2385
1521663436411;917.23975
1521663436589;917.24585
1521663436768;917.2578
1521663436950;917.2551
1521663437129;917.2632
1521663437308;917.2639
1521663437489;917.2637
1521663437668;917.27026
1521663437848;917.2644
1521663438031;917.2573
1521663438208;917.26953
1521663438388;917.27295
1521663438568;917.2676
1521663438748;917.2754
1521663438929;917.27783
1521663439108;917.2871
1521663439287;917.291
1521663439470;917.28394
1521663439649;917.2854
1521663439828;917.29175
1521663440008;917.291
1521663440190;917.2815
1521663440368;917.2803
1521663440549;917.2783
1521663440728;917.28784
1521663440909;917.2908
1521663441089;917.2954
1521663441267;917.29517
1521663441631;917.2927
1521663441808;917.2898
1521663441991;917.2905
1521663442168;917.2964
1521663442350;917.3003
1521663442530;917.2976
1521663442711;917.30884
1521663442896;917.31006
1521663443069;917.302
1521663443248;917.2998
1521663443431;917.29126
1521663443608;917.2859
1521663443788;917.27783
1521663443971;917.27686
1521663444148;917.2698
1521663444328;917.2827
1521663444510;917.2842
1521663444689;917.2903
1521663444868;917.2837
1521663445054;917.28076
1521663445229;917.2771
1521663445409;917.2688
1521663445591;917.26074
1521663445770;917.26514
1521663445948;917.2732
1521663446129;917.2827
1521663446307;917.2903
1521663446491;917.28687
1521663446670;917.3015
1521663446848;917.2986
1521663447029;917.2876
1521663447209;917.28345
1521663447571;917.2805
1521663447749;917.2886
1521663447928;917.2793
1521663448108;917.2749
1521663448287;917.2754
1521663448468;917.2717
1521663448650;917.27
1521663448829;917.2766
1521663449009;917.27856
1521663449190;917.2771
1521663449368;917.2822
1521663449548;917.2988
1521663449728;917.3096
1521663449911;917.31323
1521663450089;917.32764
1521663450268;917.3296
1521663450448;917.3357
1521663450628;917.33984
1521663450808;917.3318
1521663450989;917.3225
1521663451170;917.30273
1521663451348;917.28125
1521663451529;917.271
1521663451713;917.2632
1521663451889;917.2578
1521663452256;917.2556
1521663452430;917.2583
1521663452611;917.25366
1521663452789;917.271
1521663452969;917.2678
1521663453150;917.2649
1521663453328;917.2517
1521663453508;917.23926
1521663453689;917.24976
1521663453868;917.2388
1521663454049;917.2429
1521663454229;917.2383
1521663454410;917.2385
1521663454589;917.24316
1521663454768;917.2615
1521663454950;917.261
1521663455128;917.2671
1521663455307;917.2556
1521663455488;917.25854
1521663455670;917.24585
1521663455854;917.2488
1521663456030;917.2368
1521663456210;917.2356
1521663456387;917.23755
1521663456569;917.23975
1521663456748;917.2429
1521663456931;917.25366
1521663457108;917.27
1521663457289;917.2825
1521663457468;917.2844
1521663457649;917.2871
1521663457830;917.29126
1521663458009;917.28906
1521663458189;917.29736
1521663458371;917.2908
1521663458548;917.28076
1521663458729;917.2905
1521663458909;917.2827
1521663459091;917.29517
1521663459277;917.2969
1521663459448;917.30054
1521663459629;917.2959
1521663459809;917.3054
1521663459989;917.29614
1521663460168;917.3076
1521663460348;917.2881
1521663460530;917.2898
1521663460709;917.29565
1521663460889;917.29224
1521663461070;917.28467
1521663461258;917.2988
1521663461428;917.29834
1521663461609;917.30493
1521663461788;917.29736
1521663461968;917.2988
1521663462328;917.3052
1521663462508;917.2993
1521663462688;917.2991
1521663462867;917.2969
1521663463051;917.29443
1521663463228;917.29346
1521663463408;917.28735
1521663463588;917.2859
1521663463767;917.2888
1521663463949;917.27954
1521663464127;917.28174
1521663464307;917.2888
