1521663484144;-19.869421378968575;-43.96435812930124
1521663496326;-19.869982748403647;-43.96478946617595
1521663497330;-19.86998354898935;-43.96477090058868
1521663498328;-19.869993929101028;-43.96477679967792
1521663499328;-19.869936268422936;-43.9647213241953
1521663500331;-19.869979842205947;-43.96476774128621
1521663501340;-19.869947460087133;-43.964743839477975
1521663502337;-19.869870605685414;-43.96467971240167
1521663503334;-19.869864956078548;-43.9646754158596
1521663503971;-19.86986430928058;-43.96467623026601
1521663504979;-19.86986471167712;-43.9646820033824
1521663505978;-19.869861122462016;-43.96468071761991
1521663506977;-19.869860393540637;-43.964679550093116
1521663507981;-19.86985318884112;-43.964686638776286
1521663508988;-19.869838425153905;-43.96469080536082
1521663509980;-19.86982728401316;-43.96469359210254
1521663510962;-19.869825576505892;-43.96469777860092
1521663512000;-19.869828955328042;-43.96469941979802
1521663513028;-19.86983226714605;-43.96470117310706
1521663514018;-19.869849002851826;-43.96470268888351
1521663515005;-19.86986355611534;-43.96470493413326
