1516558165279;-128.02734;11.619884;3.6399543
1516558165287;-2.9399414;-2.5899658;1.2599794
1516558165299;-1.6799927;-2.4499512;0.769989
1516558165307;-1.6799927;-2.5199585;0.6299896
1516558165319;-1.8899841;-2.4499512;0.55999756
1516558165327;-2.7299805;-2.5199585;0.55999756
1516558165341;-3.7799683;-2.6599731;0.769989
1516558165353;-4.0599365;-2.5199585;0.6299896
1516558165365;-4.5499268;-2.7999878;0.69999695
1516558165372;-4.619995;-2.9399414;0.6299896
1516558165382;-4.5499268;-3.1499634;0.55999756
1516558165390;-4.5499268;-3.289978;0.55999756
1516558165406;-4.9699707;-3.1499634;0.41999817
1516558165414;-5.3898926;-3.0099487;0.6299896
1516558165422;-6.369995;-2.4499512;0.48999786
1516558165430;-6.8599854;-2.4499512;0.48999786
1516558165442;-6.5098877;-2.7299805;0.48999786
1516558165450;-6.0198975;-3.1499634;0.48999786
1516558165462;-5.3199463;-3.3599854;0.769989
1516558165470;-4.829956;-3.8499756;0.6299896
1516558165482;-5.039917;-3.8499756;0.83999634
1516558165490;-5.879883;-3.7799683;1.0499879
1516558165505;-5.529907;-3.5699463;1.1199952
1516558165513;-5.3898926;-3.4299927;1.1199952
1516558165523;-4.8999023;-3.6399536;1.1199952
1516558165531;-4.4799805;-3.6399536;0.769989
1516558165542;-5.3199463;-3.0099487;0.69999695
1516558165550;-5.1099854;-3.1499634;0.20999908
1516558165563;-5.529907;-3.0099487;0.13999939
1516558165571;-5.25;-3.0099487;0.55999756
1516558165584;-5.25;-3.3599854;0.34999847
1516558165590;-5.5999756;-3.6399536;0.48999786
1516558165605;-5.3199463;-3.5699463;0.34999847
1516558165612;-5.1799316;-3.0099487;0.27999878
1516558165626;-5.25;-2.7999878;0.48999786
1516558165632;-5.879883;-3.079956;0.41999817
1516558165642;-6.089966;-2.6599731;0.48999786
1516558165650;-5.3898926;-2.5199585;0.27999878
1516558165663;-4.8999023;-2.869995;0.13999939
1516558165670;-4.5499268;-2.7999878;0.27999878
1516558165683;-4.129883;-2.9399414;0.27999878
1516558165690;-3.5699463;-3.2199707;0.20999908
1516558165716;-3.5699463;-3.079956;0.41999817
1516558165722;-3.5699463;-3.0099487;0.27999878
1516558165731;-4.199951;-3.0099487;0.48999786
1516558165742;-4.5499268;-3.0099487;0.34999847
1516558165751;-4.9699707;-2.9399414;0.27999878
1516558165763;-4.6899414;-2.7999878;0.20999908
1516558165770;-4.2698975;-2.7999878;0.069999695
1516558165782;-4.199951;-3.079956;0.069999695
1516558165790;-4.409912;-3.0099487;0.069999695
1516558165805;-4.5499268;-3.079956;-0.069999695
1516558165812;-4.5499268;-2.7999878;-0.13999939
1516558165823;-4.5499268;-2.5199585;0.069999695
1516558165830;-4.2698975;-2.7999878;0.069999695
1516558165842;-4.2698975;-2.9399414;0.069999695
1516558165850;-4.4799805;-2.9399414;0.13999939
1516558165863;-4.4799805;-3.1499634;0.13999939
1516558165871;-4.6899414;-3.2199707;0.27999878
1516558165882;-5.1099854;-3.1499634;0.13999939
1516558165891;-5.3898926;-2.9399414;0.13999939
1516558165905;-4.9699707;-3.2199707;-0.069999695
1516558165913;-4.829956;-3.3599854;0.069999695
1516558165923;-5.3199463;-3.0099487;-0.13999939
1516558165931;-5.8099365;-3.0099487;0.069999695
1516558165943;-5.73999;-3.079956;0.13999939
1516558165951;-5.039917;-3.079956;0.27999878
1516558165963;-4.199951;-3.4299927;0.27999878
1516558165971;-4.409912;-3.709961;0.20999908
1516558165982;-4.339966;-3.3599854;0.27999878
1516558165991;-4.4799805;-3.3599854;0.27999878
1516558166006;-4.829956;-3.4299927;0.6299896
1516558166011;-4.5499268;-3.4299927;0.48999786
1516558166022;-4.619995;-3.5699463;0.48999786
1516558166031;-5.039917;-3.4299927;0.34999847
1516558166043;-4.7598877;-2.9399414;0.20999908
1516558166051;-4.619995;-3.3599854;0.20999908
1516558166063;-5.039917;-3.5699463;0.34999847
1516558166071;-5.25;-3.4299927;0.41999817
1516558166083;-5.529907;-3.289978;0.41999817
1516558166091;-4.6899414;-3.289978;0.41999817
1516558166105;-4.2698975;-3.5;0.6299896
1516558166113;-4.199951;-3.3599854;0.20999908
1516558166123;-4.199951;-3.6399536;0.34999847
1516558166131;-4.829956;-3.3599854;0.41999817
1516558166142;-4.7598877;-3.0099487;0.34999847
1516558166151;-4.339966;-3.1499634;0.34999847
1516558166163;-3.9899902;-3.289978;0.34999847
1516558166171;-4.199951;-3.289978;0.34999847
1516558166182;-3.919983;-3.1499634;0.27999878
1516558166191;-4.0599365;-3.079956;0.27999878
1516558166205;-3.919983;-3.6399536;0.13999939
1516558166215;-4.0599365;-3.7799683;0.13999939
1516558166223;-4.129883;-3.6399536;0.20999908
1516558166231;-4.5499268;-4.2698975;0.20999908
1516558166243;-4.9699707;-4.5499268;0.48999786
1516558166251;-5.669922;-5.25;0.69999695
1516558166263;-6.2299805;-5.669922;1.189972
1516558166271;-6.4399414;-6.7199707;1.3299867
1516558166287;-7.839966;-7.629883;1.2599794
1516558166294;-8.819824;-7.0699463;1.6099855
1516558166305;-8.889893;-7.699951;1.7500001
1516558166318;-8.189941;-8.539795;1.9599916
1516558166329;-7.5599365;-10.429932;1.9599916
1516558166349;-7.7698975;-13.019775;1.3299867
1516558166369;-10.289795;-14.139893;2.3799443
1516558166389;-11.059814;-20.649902;4.7598896
1516558166409;-8.539795;-24.989746;7.55994
1516558166421;-11.199951;-27.78955;9.309823
1516558166431;-14.279785;-29.399902;11.199962
1516558166443;-17.28955;-31.07959;13.439954
1516558166451;-18.409668;-31.84961;15.049819
1516558166463;-17.70996;-32.339844;16.3096
1516558166471;-17.429688;-33.66992;16.939972
1516558166483;-18.409668;-36.609375;18.129917
1516558166491;-19.739746;-38.70996;19.669958
1516558166506;-21.629883;-41.719727;20.789589
1516558166511;-23.029785;-44.16992;23.519575
1516558166523;-22.95996;-46.26953;26.0396
1516558166531;-24.429688;-51.65918;28.000053
1516558166543;-27.089844;-58.44922;30.730038
1516558166551;-27.299805;-63.489258;35.06947
1516558166563;-28.20996;-68.87891;37.939594
1516558166573;-30.72998;-75.17969;40.670074
1516558166584;-35.41992;-79.728516;43.189617
1516558166593;-41.859375;-84.2793;45.77947
1516558166636;-47.179688;-88.05859;48.92987
1516558166647;-62.509766;-100.6582;53.340046
1516558166651;-66.28906;-111.36914;59.21995
1516558166662;-66.708984;-118.78906;63.69946
1516558166670;-70.208984;-125.01953;66.56886
1516558166682;-73.708984;-129.5664;70.000534
1516558166690;-77.48828;-134.04688;72.30914
1516558166703;-78.609375;-139.22656;74.76033
1516558166710;-77.34961;-141.11719;77.00059
1516558166722;-77.208984;-144.47656;77.55918
1516558166730;-73.7793;-148.8164;80.63928
1516558166742;-64.18945;-152.3164;83.5104
1516558166751;-55.229492;-157.70703;83.44009
1516558166765;-47.109375;-159.8789;86.100266
1516558166772;-42.279297;-162.25781;87.988945
1516558166784;-30.939941;-167.92969;91.488976
1516558166792;-20.859863;-170.16797;95.19994
1516558166805;-10.289795;-174.50781;95.40893
1516558166813;-5.25;-177.02734;96.45972
1516558166825;0.83999634;-174.71875;100.170685
1516558166832;3.359986;-174.36719;100.44998
1516558166844;0.41999817;-178.70703;100.520294
1516558166852;-0.069999695;-177.3086;101.85038
1516558166864;-1.4699707;-177.79688;100.520294
1516558166872;-2.5899658;-180.52734;99.819115
1516558166883;-1.9599915;-180.3164;99.469505
1516558166892;-9.309814;-185.5;96.87964
1516558166905;-11.269775;-185.07812;97.15894
1516558166915;-18.47998;-187.94922;95.69018
1516558166924;-23.09961;-192.07812;94.430405
1516558166932;-25.269531;-186.47656;95.76049
1516558166944;-30.09961;-187.94922;94.07884
1516558166952;-26.669922;-184.16797;95.69018
1516558166964;-28.279785;-180.8789;97.29957
1516558166972;-30.30957;-189.20703;93.729225
1516558166984;-27.859863;-183.53906;95.619865
1516558166992;-24.779785;-176.1875;98.20973
1516558167006;-13.22998;-175.20703;96.45972
1516558167013;-11.409912;-170.3086;98.20973
1516558167024;-12.73999;-176.04688;94.780014
1516558167032;-7.699951;-175.13672;92.11984
1516558167044;-6.789917;-172.1289;90.36983
1516558167052;-9.0998535;-175.0664;85.75065
1516558167064;-9.519775;-171.21875;82.52992
1516558167073;-15.329834;-169.75;79.0299
1516558167084;-14.629883;-168.48828;74.34041
1516558167092;-16.799805;-160.29688;69.930214
1516558167106;-25.899902;-157.5664;63.420162
1516558167113;-34.089844;-156.79688;56.699432
1516558167126;-42.069336;-147.97656;50.329292
1516558167133;-38.84961;-147.5586;45.84978
1516558167145;-33.59961;-137.33984;43.46989
1516558167152;-38.779297;-134.75;40.109528
1516558167165;-34.649414;-130.96875;38.289207
1516558167172;-33.039062;-120.328125;39.199368
1516558167185;-27.509766;-118.43945;36.679825
1516558167192;-20.019531;-112.0;35.349743
1516558167208;-20.22998;-107.16992;34.649544
1516558167216;-20.719727;-104.509766;31.919981
1516558167226;-18.199707;-94.56836;31.50006
1516558167233;-24.009766;-90.509766;27.089895
1516558167245;-26.879883;-86.51953;24.079636
