1516563798811;-8.743164;3.4216926;2.4932866
1516563798831;-8.750488;3.4528205;2.483704
1516563798843;-8.793457;3.3020637;2.5483403
1516563798852;-8.693115;3.3618782;2.5004888
1516563798867;-8.635498;3.4216926;2.526795
1516563798875;-8.6953125;3.4288948;2.5794072
1516563798888;-8.79834;3.4767463;2.5603032
1516563798895;-8.76001;3.4097297;2.4215093
1516563798916;-8.705078;3.4001472;2.4813237
1516563798928;-8.705078;3.5365608;2.54596
1516563798935;-8.659424;3.5054328;2.5866094
1516563798947;-8.614014;3.4767463;2.653626
1516563798954;-8.642822;3.4384773;2.5938115
1516563798967;-8.647461;3.3906257;2.5052495
1516563798975;-8.592529;3.4456184;2.5435185
1516563798987;-8.637939;3.4959114;2.584229
1516563798995;-8.764893;3.5078743;2.6129155
1516563799015;-8.635498;3.4408576;2.6177373
1516563799027;-8.590088;3.3020637;2.5220342
1516563799034;-8.67627;3.28534;2.5507207
1516563799047;-8.693115;3.3571174;2.6081548
1516563799055;-8.633301;3.3427742;2.5938115
1516563799068;-8.671387;3.4097297;2.6273198
1516563799075;-8.700195;3.3403327;2.653626
1516563799088;-8.743164;3.3977668;2.6775517
1516563799095;-8.705078;3.3307502;2.6297002
1516563799118;-8.659424;3.4288948;2.6248784
1516563799128;-8.616455;3.3762214;2.5866094
1516563799135;-8.628418;3.4097297;2.533997
1516563799147;-8.707275;3.4456184;2.526795
1516563799155;-8.707275;3.3571174;2.5674443
1516563799167;-8.697754;3.3762214;2.5746465
1516563799175;-8.72168;3.524598;2.584229
1516563799189;-8.879639;3.4025886;2.6440434
1516563799195;-8.800781;3.2828987;2.6440434
1516563799216;-8.729004;3.208741;2.6320806
1516563799228;-8.731201;3.258973;2.6201177
1516563799236;-8.771973;3.24701;2.603333
1516563799248;-8.776855;3.316407;2.6297002
1516563799256;-8.712158;3.3212287;2.6009526
1516563799269;-8.75293;3.4145515;2.603333
1516563799280;-8.733643;3.4360359;2.514832
1516563799291;-8.781494;3.347535;2.4909062
1516563799297;-8.72168;3.4193122;2.5411382
1516563799320;-8.68335;3.177613;2.5579228
1516563799331;-8.6188965;3.1848152;2.5195928
1516563799337;-8.707275;3.3068244;2.4980474
1516563799346;-8.822266;3.3762214;2.5818486
1516563799354;-8.776855;3.3427742;2.622498
1516563799365;-8.690674;3.347535;2.4980474
1516563799373;-8.657227;3.2948616;2.6009526
1516563799386;-8.750488;3.2948616;2.5244145
1516563799394;-8.807861;3.2565925;2.4885259
1516563799408;-8.745605;3.2302864;2.5387578
1516563799414;-8.652344;3.2709358;2.4693608
1516563799425;-8.793457;3.2805183;2.5195928
1516563799433;-8.848633;3.2542121;2.5124516
1516563799445;-8.838867;3.3618782;2.476563
1516563799455;-8.8342285;3.3068244;2.5435185
1516563799467;-8.822266;3.3259895;2.5435185
1516563799475;-8.788818;3.2518318;2.5195928
1516563799489;-8.729004;3.28534;2.4526372
1516563799518;-8.719238;3.3810432;2.4597783
1516563799529;-8.774414;3.5102546;2.4430547
1516563799537;-8.79834;3.5532844;2.4885259
1516563799549;-8.80542;3.4001472;2.4406743
1516563799558;-8.654785;3.3020637;2.3042607
1516563799569;-8.609375;3.2614143;2.3018804
1516563799578;-8.750488;3.2326667;2.3712773
1516563799590;-8.793457;3.2901008;2.4287114
1516563799597;-8.831787;3.2901008;2.5004888
1516563799611;-8.709717;3.3571174;2.5435185
1516563799616;-8.7265625;3.28534;2.6201177
1516563799628;-8.800781;3.4456184;2.4789433
1516563799636;-8.750488;3.3403327;2.4980474
1516563799648;-8.79834;3.3714607;2.5435185
1516563799656;-8.858154;3.4193122;2.4693608
1516563799668;-8.755127;3.2542121;2.445435
1516563799676;-8.736084;3.2637947;2.445435
1516563799689;-8.807861;3.227906;2.4287114
1516563799696;-8.829346;3.4193122;2.445435
1516563799711;-8.793457;3.4001472;2.4047856
1516563799716;-8.757568;3.3618782;2.4215093
1516563799728;-8.67627;3.3522956;2.407166
1516563799736;-8.717041;3.2302864;2.388001
1516563799749;-8.688232;3.3714607;2.3258061
1516563799756;-8.707275;3.3714607;2.1487432
1516563799768;-8.673828;3.2015388;2.103272
1516563799776;-8.637939;3.2877204;2.002747
